제품명,리뷰,0
A,A 컴퓨터는 그래픽 퀄리티가 압도적으로 뛰어납니다.,0.687606087
D,D 컴퓨터는 소프트웨어 개발용으로 사용하기에도 무난합니다.,0.326842936
A,A 컴퓨터는 부팅 속도가 믿기지 않을 만큼 빠릅니다.,0.403154223
E,E 컴퓨터는 평소 사용하는 소프트웨어가 모두 원활히 구동되었습니다.,0.225402535
E,E 컴퓨터는 기본적인 사진 편집 프로그램을 원활히 구동할 수 있었습니다.,0.00311190448
C,"C 컴퓨터는 FPS, RPG 등 장르를 가리지 않고 고사양 게임을 원활하게 실행했습니다.",0.662628435
E,E 컴퓨터는 학생용으로 알맞습니다.,0.992718063
D,D 컴퓨터는 사무용으로 쓰기 딱 좋습니다.,0.728297112
A,"A 컴퓨터는 NVMe 4TB SSD 용량 덕분에 영상, 게임, 작업 파일을 동시에 저장해도 여유로웠습니다.",0.13638819
D,D 컴퓨터는 SSD 512GB 용량이 적당합니다.,0.742843875
E,E 컴퓨터는 온라인 쇼핑이나 은행 업무에 빠릅니다.,0.593739733
B,B 컴퓨터는 FPS 게임에서 프레임 드랍이 거의 없어 경쟁력 있는 플레이가 가능했습니다.,0.710593958
D,D 컴퓨터는 RAM 16GB 구성이 기본 멀티태스킹에 무리가 없었습니다.,0.29236209
A,A 컴퓨터는 영상 렌더링 속도가 눈에 띄게 빠릅니다.,0.0440408187
D,D 컴퓨터는 로딩과 부팅 속도가 충분히 빠릅니다.,0.726427741
D,D 컴퓨터는 기본적인 멀티태스킹에 충분합니다.,0.406219065
D,D 컴퓨터는 전반적으로 가격과 성능을 잘 맞춘 제품입니다.,0.234672205
B,B 컴퓨터는 64GB RAM으로 멀티프로그램 실행에도 전혀 무리가 없었습니다.,0.289560458
E,E 컴퓨터는 문서 작업에 최적화된 가성비 모델입니다.,0.277309918
E,E 컴퓨터는 온라인 강의나 화상회의를 장시간 진행해도 끊김이 없어 좋았습니다.,0.726878674
D,D 컴퓨터는 가성비가 정말 뛰어납니다.,0.483185292
D,D 컴퓨터는 중급 수준 게이머에게 만족스러운 성능을 제공합니다.,0.0964679781
C,C 컴퓨터는 CPU와 GPU 조합이 균형 잡혀 있습니다.,0.627062216
E,E 컴퓨터는 장시간 인터넷 방송을 시청해도 발열이나 끊김 문제가 없었습니다.,0.527249637
B,B 컴퓨터는 CPU와 GPU 조합이 훌륭합니다.,0.321675669
A,A 컴퓨터는 128GB DDR5 RAM 덕분에 대규모 데이터 작업에서도 끊김 없이 쾌적했습니다.,0.872415959
E,E 컴퓨터는 웹 서핑 속도가 빠릅니다.,0.300785779
